Wall time,Step,Value
1570721600.4126604,68,3.4108774662017822
1570721932.89788,69,3.3987598419189453
1570722265.682588,70,3.375389337539673
1570722598.370278,71,3.3742682933807373
1570722931.4237173,72,3.34968638420105
1570723264.0521715,73,3.3372609615325928
1570723597.0891953,74,3.3299412727355957
1570723929.9201155,75,3.3252220153808594
1570724262.8400798,76,3.316099166870117
1570724595.6969957,77,3.2932522296905518
1570724927.7477133,78,3.2850987911224365
1570725260.8147988,79,3.278108835220337
1570725593.3114934,80,3.2551510334014893
1570725926.572528,81,3.2501626014709473
1570726259.3934367,82,3.2362711429595947
1570726592.3619928,83,3.2290971279144287
1570726925.2567387,84,3.2160184383392334
1570727258.083717,85,3.1989011764526367
1570727591.3616288,86,3.201115369796753
1570727924.35463,87,3.168501853942871
1570728257.0824428,88,3.165799617767334
1570728590.0016956,89,3.1628170013427734
1570728922.9610596,90,3.1424403190612793
1570729256.161101,91,3.1386282444000244
1570729588.974738,92,3.129556894302368
1570729922.147454,93,3.0991408824920654
1570730254.98111,94,3.110863447189331
1570730587.932421,95,3.1120517253875732
1570730920.428363,96,3.100330114364624
1570731252.9180474,97,3.082993745803833
1570731585.7267816,98,3.074974536895752
1570731918.1962678,99,3.065441608428955
1570732251.0903492,100,3.063460111618042
1570732584.2210467,101,3.0491342544555664
1570732916.6684012,102,3.0374293327331543
1570733249.2272077,103,3.045968532562256
1570733581.8867915,104,3.0263843536376953
1570733914.743145,105,3.0189106464385986
1570734247.3201451,106,3.0212342739105225
1570734579.7346127,107,3.012809991836548
1570734912.2168493,108,2.987816333770752
1570735244.9969468,109,2.9904658794403076
1570735577.2613075,110,2.990267753601074
1570735910.1623583,111,2.968810558319092
1570736242.4989316,112,2.9734768867492676
1570736575.1861897,113,2.953160285949707
1570736907.7804737,114,2.9411470890045166
1570737240.2649071,115,2.949683427810669
1570737572.6068633,116,2.9304022789001465
1570737905.2693865,117,2.937117576599121
1570738237.8376963,118,2.9182376861572266
1570738570.1448486,119,2.932476282119751
1570738902.9220352,120,2.9160022735595703
1570739235.1582272,121,2.891798257827759
1570739567.5686908,122,2.9050822257995605
1570739899.8743005,123,2.9095215797424316
1570740232.81814,124,2.891918897628784
1570740565.3590586,125,2.877565622329712
1570740897.7239592,126,2.871344804763794
1570741230.4819365,127,2.874300241470337
1570741562.9111302,128,2.8628175258636475
1570741895.278006,129,2.849522113800049
1570742227.7523692,130,2.851698398590088
1570742560.0149899,131,2.8388607501983643
1570742892.1002886,132,2.844094753265381
1570743224.599298,133,2.82584285736084
1570743557.043279,134,2.820653200149536
1570743889.4406533,135,2.821105718612671
1570744221.3090208,136,2.8100194931030273
1570744553.3973608,137,2.7980337142944336
1570744885.8370588,138,2.8085200786590576
1570745218.3447437,139,2.7904810905456543
1570745549.9730802,140,2.7845914363861084
1570745882.4596786,141,2.775780200958252
1570746214.6772273,142,2.7915666103363037
1570746547.1348915,143,2.777935266494751
1570746879.4812434,144,2.7789180278778076
1570747212.0752168,145,2.7736971378326416
1570747544.1243446,146,2.7703306674957275
1570747876.6422875,147,2.7494428157806396
1570748208.6654108,148,2.7446298599243164
1570748541.2493415,149,2.761303186416626
1570748873.351711,150,2.7535791397094727
1570749205.9418323,151,2.741946220397949
1570749538.4127502,152,2.7303357124328613
1570749870.1196034,153,2.7290523052215576
1570750201.8766623,154,2.724724769592285
1570750533.7254846,155,2.7166714668273926
1570750865.9370475,156,2.715576648712158
1570751197.803014,157,2.6987357139587402
1570751529.789284,158,2.704329252243042
1570751861.3071442,159,2.6933541297912598
1570752193.0387604,160,2.6893746852874756
1570752525.1822844,161,2.7024288177490234
1570752856.8345258,162,2.68430757522583
1570753188.8847435,163,2.6627132892608643
1570753520.6083243,164,2.673542022705078
1570753853.1595318,165,2.6725564002990723
1570754184.964259,166,2.650433301925659
1570754517.5492036,167,2.640390396118164
1570754849.6990247,168,2.6587510108947754
1570755181.302441,169,2.664594888687134
1570755513.1072226,170,2.6458749771118164
1570755844.9681227,171,2.6418135166168213
1570756176.0757325,172,2.6435577869415283
1570756506.4481375,173,2.6163151264190674
1570756836.8220966,174,2.627825975418091
1570757167.546145,175,2.6236722469329834
1570757497.9283714,176,2.6316754817962646
1570757828.9171283,177,2.6189939975738525
1570758159.2020724,178,2.623274326324463
1570758489.8148377,179,2.6044881343841553
1570758820.4867206,180,2.6004562377929688
1570759150.9598062,181,2.59466290473938
1570759481.0848262,182,2.5938222408294678
1570759811.8553693,183,2.5816731452941895
1570760142.7561526,184,2.5904531478881836
1570760473.4840057,185,2.5800058841705322
1570760804.0054638,186,2.5889737606048584
1570761134.6133013,187,2.5821750164031982
1570761465.0283456,188,2.5720646381378174
1570761795.767625,189,2.5677168369293213
1570762126.107084,190,2.5688247680664062
1570762457.2627988,191,2.5553410053253174
1570762787.6561806,192,2.553403854370117
1570763118.7445292,193,2.5498037338256836
1570763449.5222101,194,2.547515392303467
1570763778.2774596,195,2.5479955673217773
1570764106.1313262,196,2.548826217651367
1570764434.124231,197,2.5402016639709473
1570764762.0937579,198,2.537123203277588
1570765090.2101338,199,2.5211827754974365
1570765418.2703905,200,2.529798746109009
1570765746.722095,201,2.5166683197021484
1570766074.7736132,202,2.5194573402404785
1570766402.968535,203,2.5200209617614746
1570766730.8366823,204,2.504232883453369
1570767058.8733556,205,2.513608694076538
1570767387.7047818,206,2.508683919906616
1570767716.2584896,207,2.5002522468566895
1570768044.5190804,208,2.496837854385376
1570768372.647705,209,2.4952332973480225
1570768701.1154473,210,2.4893836975097656
1570769029.653728,211,2.4939656257629395
1570769357.9995286,212,2.4830729961395264
1570769686.1705017,213,2.4829468727111816
1570770014.4735842,214,2.476957082748413
1570770342.5542955,215,2.4739809036254883
1570770670.112828,216,2.4718432426452637
1570770997.6738958,217,2.486557722091675
1570771325.4621928,218,2.4791369438171387
1570771653.041789,219,2.4655730724334717
1570771980.641072,220,2.457735061645508
1570772308.5283742,221,2.4540767669677734
1570772636.212117,222,2.451321840286255
1570772963.8226728,223,2.4640519618988037
1570773291.3266032,224,2.4537556171417236
1570773619.1736493,225,2.4364664554595947
1570773946.7599273,226,2.439069986343384
1570774274.2818797,227,2.440248966217041
1570774602.147386,228,2.4388678073883057
1570774929.4414043,229,2.4261269569396973
1570775257.134088,230,2.4396908283233643
1570775585.4443057,231,2.420198917388916
1570775913.267475,232,2.421538829803467
1570776241.64915,233,2.4222428798675537
1570776570.5561953,234,2.429593324661255
1570776898.305539,235,2.4190566539764404
1570777226.0040388,236,2.4112250804901123
1570777554.1602402,237,2.4008851051330566
1570777888.1022353,238,2.4210922718048096
1570778220.5014274,239,2.4131035804748535
1570778556.1052382,240,2.3963282108306885
1570778891.6086934,241,2.394441604614258
1570779227.57344,242,2.3962368965148926
1570779566.0871775,243,2.39074969291687
1570779899.7131,244,2.4064297676086426
1570780229.7539597,245,2.390131711959839
1570780559.693036,246,2.387204885482788
1570780889.6668482,247,2.393325090408325
1570781219.8120055,248,2.3897817134857178
1570781549.4929261,249,2.3746860027313232
1570781878.3937535,250,2.371384859085083
1570782208.0033848,251,2.3658523559570312
1570782537.0225089,252,2.3776376247406006
1570782865.5817719,253,2.3726210594177246
1570783194.2395918,254,2.372657060623169
1570783523.157578,255,2.3660824298858643
1570783852.0972009,256,2.3545355796813965
1570784180.9549167,257,2.358238458633423
1570784509.977647,258,2.3550865650177
1570784838.7789629,259,2.353369951248169
1570785167.7954721,260,2.343458890914917
1570785497.0624268,261,2.3469512462615967
1570785826.1316874,262,2.3406319618225098
1570786155.0902941,263,2.3374948501586914
1570786483.9257193,264,2.3464150428771973
1570786812.6677105,265,2.3445448875427246
1570787141.9822888,266,2.3369386196136475
1570787470.9491525,267,2.329252243041992
1570787799.9068751,268,2.330500602722168
1570788128.742375,269,2.3247430324554443
1570788457.260065,270,2.3206987380981445
1570788786.621736,271,2.3336119651794434
1570789115.6827729,272,2.3309619426727295
1570789444.5911982,273,2.325795888900757
1570789773.715478,274,2.3243443965911865
1570790102.4530296,275,2.3308212757110596
1570790431.1519322,276,2.3167977333068848
1570790759.9493515,277,2.3182382583618164
1570791088.4614432,278,2.3029069900512695
1570791417.3054461,279,2.304108142852783
1570791746.0164404,280,2.2960572242736816
1570792075.6719997,281,2.307694673538208
1570792404.2552762,282,2.299473524093628
1570792732.967153,283,2.2939624786376953
1570793061.8509626,284,2.3012115955352783
1570793390.4582355,285,2.302854061126709
1570793719.1801322,286,2.30094051361084
1570794048.0234823,287,2.29628849029541
1570794376.7412837,288,2.2836060523986816
1570794705.4805462,289,2.280383825302124
1570795034.5619593,290,2.2920825481414795
1570795363.8361232,291,2.2962660789489746
1570795692.9039893,292,2.2886970043182373
1570796021.6604404,293,2.277700185775757
1570796350.6367896,294,2.2866263389587402
1570796679.4896958,295,2.2865748405456543
1570797008.2404628,296,2.2793750762939453
1570797337.3456125,297,2.270575523376465
1570797665.9988859,298,2.27197527885437
1570797994.7413983,299,2.2756309509277344
1570798323.3769271,300,2.2664647102355957
1570798652.596217,301,2.2729249000549316
1570798981.3234792,302,2.2655131816864014
1570799310.2149992,303,2.262242555618286
1570799639.0914469,304,2.2733378410339355
1570799967.7294314,305,2.255662441253662
1570800296.3084536,306,2.2656965255737305
1570800624.8096414,307,2.255734920501709
1570800953.5600133,308,2.2597343921661377
1570801281.9757707,309,2.2594528198242188
1570801610.714005,310,2.2529709339141846
1570801939.5873868,311,2.253511667251587
1570802268.099382,312,2.2532403469085693
1570802597.1206484,313,2.255121946334839
1570802926.0775783,314,2.2529430389404297
1570803254.9242537,315,2.2512412071228027
1570803583.413678,316,2.2452118396759033
1570803912.2589812,317,2.235806941986084
1570804241.1077683,318,2.244375705718994
1570804569.8348577,319,2.2305614948272705
1570804898.4581711,320,2.234189510345459
1570805227.430824,321,2.2388718128204346
1570805556.1638033,322,2.2348735332489014
1570805884.945974,323,2.2264394760131836
1570806213.9924989,324,2.2325456142425537
1570806542.7809718,325,2.2422590255737305
1570806871.7861717,326,2.2312135696411133
1570807200.6990974,327,2.2305192947387695
1570807529.3733969,328,2.207556962966919
1570807858.0831568,329,2.225635528564453
1570808186.77198,330,2.2352967262268066
1570808515.8265588,331,2.2389414310455322
1570808844.8713503,332,2.2228000164031982
1570809173.7507665,333,2.226032257080078
1570809502.7597609,334,2.2279014587402344
1570809831.7917435,335,2.2137038707733154
1570810160.565708,336,2.221160411834717
1570810489.4239893,337,2.213941812515259
1570810818.1933446,338,2.218161106109619
1570811147.2325714,339,2.2170281410217285
1570811475.9847672,340,2.2292652130126953
1570811805.1306245,341,2.2167160511016846
1570812134.1869416,342,2.210611581802368
1570812462.9138653,343,2.2080841064453125
1570812791.9488287,344,2.2060980796813965
1570813120.9596605,345,2.209815502166748
1570813449.7398834,346,2.2132794857025146
1570813778.8152926,347,2.206066131591797
1570814107.7603297,348,2.2133800983428955
1570814436.52156,349,2.2142179012298584
1570814765.6411722,350,2.209235668182373
1570815094.758563,351,2.2066400051116943
1570815423.6047337,352,2.202782154083252
1570815752.544394,353,2.1983911991119385
1570816081.2535255,354,2.2045023441314697
1570816410.231221,355,2.201197624206543
1570816739.2370713,356,2.2052934169769287
1570817067.8595417,357,2.2016680240631104
1570817397.0483696,358,2.205341100692749
1570817725.867171,359,2.1975903511047363
1570818054.6061118,360,2.197819471359253
1570818383.6840053,361,2.199754238128662
1570818712.341487,362,2.198716163635254
1570819041.1012585,363,2.1959474086761475
1570819369.8254654,364,2.1876018047332764
1570819698.7436032,365,2.200774669647217
1570820027.6101227,366,2.193472146987915
1570820356.5319602,367,2.186608076095581
1570820685.061093,368,2.2030773162841797
1570821014.1181204,369,2.1992321014404297
1570821343.0060477,370,2.2014451026916504
1570821672.3613176,371,2.1974945068359375
1570822001.236759,372,2.192333936691284
1570822330.0127306,373,2.198333501815796
1570822658.8757088,374,2.2057950496673584
1570822987.773793,375,2.190138101577759
1570823316.9022362,376,2.189980983734131
1570823645.849468,377,2.209890127182007
1570823974.9724798,378,2.1992392539978027
1570824303.5589168,379,2.188661575317383
1570824632.171987,380,2.1936166286468506
1570824961.4662118,381,2.1999053955078125
1570825290.1843853,382,2.190584182739258
1570825618.5438437,383,2.1923716068267822
1570825946.958473,384,2.18648099899292
1570826275.4036171,385,2.185715436935425
1570826604.0125883,386,2.207613229751587
1570826932.2918148,387,2.1891543865203857
1570827260.6809127,388,2.191129684448242
1570827589.0405774,389,2.181138753890991
1570827917.846565,390,2.171966791152954
1570828246.740534,391,2.200836181640625
1570828575.503508,392,2.1905221939086914
1570828903.9819603,393,2.18161940574646
1570829232.449663,394,2.199634313583374
1570829561.2344747,395,2.200005292892456
1570829889.9585931,396,2.18741774559021
1570830218.396664,397,2.1874148845672607
1570830546.913086,398,2.189985513687134
1570830875.1292841,399,2.191774368286133
1570831203.9811244,400,2.2024638652801514
