Wall time,Step,Value
1570510676.7733088,1,2.6494905948638916
1570511003.6839142,2,2.4190657138824463
1570511330.8507965,3,2.346097707748413
1570511658.0709138,4,2.271533966064453
1570511985.1968024,5,2.23506498336792
1570512312.7066207,6,2.202671527862549
1570512641.1312914,7,2.184922695159912
1570512969.664307,8,2.1416096687316895
1570513297.7523227,9,2.113852024078369
1570513625.966939,10,2.070969581604004
1570513956.0511718,11,2.0425825119018555
1570514284.9865837,12,2.005946636199951
1570514614.2366018,13,1.9830785989761353
1570514943.3768592,14,1.949913740158081
1570515272.5300324,15,1.9314308166503906
1570515601.8302724,16,1.898431420326233
1570515930.9303901,17,1.8908520936965942
1570516260.3798182,18,1.8594080209732056
1570516589.8945527,19,1.8515475988388062
1570516919.2655249,20,1.8317265510559082
1570517248.494862,21,1.822784185409546
1570517578.1453564,22,1.8003653287887573
1570517907.9237537,23,1.7728720903396606
1570518237.019588,24,1.7747101783752441
1570518566.14364,25,1.7483018636703491
1570518896.0073793,26,1.7438347339630127
1570519225.5742867,27,1.7254433631896973
1570519555.3873935,28,1.708735466003418
1570519885.341749,29,1.7042694091796875
1570520214.8549147,30,1.685117483139038
1570520544.6648123,31,1.676107406616211
1570520874.2565143,32,1.6689472198486328
1570521203.9481611,33,1.65292227268219
1570521533.847905,34,1.6371170282363892
1570521863.5998576,35,1.626452922821045
1570522193.9261515,36,1.618552565574646
1570522523.7586715,37,1.607499599456787
1570522853.3240101,38,1.6027783155441284
1570523183.242645,39,1.5835760831832886
1570523514.090719,40,1.579432487487793
1570523843.9465208,41,1.567507028579712
1570524173.4934049,42,1.56816565990448
1570524503.503658,43,1.5525423288345337
1570524833.0402832,44,1.5487619638442993
1570525163.1112678,45,1.5440975427627563
1570525492.8877182,46,1.5420039892196655
1570525822.5951169,47,1.5283751487731934
1570526152.100942,48,1.5171716213226318
1570526481.446507,49,1.5185829401016235
1570526810.6058137,50,1.5097821950912476
1570527140.4354706,51,1.5029577016830444
1570527470.0096846,52,1.4986015558242798
1570527799.5996475,53,1.4881402254104614
1570528129.582368,54,1.4868096113204956
1570528458.837855,55,1.4764988422393799
1570528788.118729,56,1.4691760540008545
1570529117.1840086,57,1.4662108421325684
1570529446.6980789,58,1.4510717391967773
1570529775.9741418,59,1.4596245288848877
1570530105.5036533,60,1.4506396055221558
1570530435.273767,61,1.4402719736099243
1570530764.557766,62,1.4365439414978027
1570531093.9141173,63,1.4264687299728394
1570531423.319663,64,1.4268420934677124
1570531752.680532,65,1.4289673566818237
1570532082.2354686,66,1.4184794425964355
1570532411.2192357,67,1.4116737842559814
1570532740.4097764,68,1.4002822637557983
1570533069.407045,69,1.401714563369751
1570533399.334844,70,1.405758261680603
1570533729.2815611,71,1.3984962701797485
1570534058.619004,72,1.394063115119934
1570534388.506889,73,1.382043719291687
1570534717.9343905,74,1.3818104267120361
1570535047.3191493,75,1.3709148168563843
1570535376.563795,76,1.3717683553695679
1570535706.0858357,77,1.3721888065338135
1570536035.2279475,78,1.3630421161651611
1570536364.7848442,79,1.36090886592865
1570536694.5555875,80,1.3541072607040405
1570537024.7256413,81,1.345719814300537
1570537354.4798436,82,1.3438687324523926
1570537683.9880502,83,1.3487094640731812
1570538013.8057213,84,1.3390580415725708
1570538343.3944633,85,1.3321529626846313
1570538672.5208073,86,1.3324795961380005
1570539002.2121162,87,1.326287031173706
1570539331.7670748,88,1.3257439136505127
1570539661.4604461,89,1.318298578262329
1570539990.8143616,90,1.3207758665084839
1570540321.1184542,91,1.3156455755233765
1570540650.4223745,92,1.3086040019989014
1570540979.820711,93,1.3069812059402466
1570541310.1052015,94,1.3023548126220703
1570541639.7038214,95,1.3025659322738647
1570541969.0398388,96,1.298673152923584
1570542298.635331,97,1.2940571308135986
1570542627.7970545,98,1.2832214832305908
1570542956.9737391,99,1.2791118621826172
1570543286.1520066,100,1.2764885425567627
1570543616.0633202,101,1.2764015197753906
1570543945.3253653,102,1.2759289741516113
1570544274.7725155,103,1.2761050462722778
1570544603.6751025,104,1.270216703414917
1570544932.8241835,105,1.2664040327072144
1570545261.8016775,106,1.2646006345748901
1570545590.8542185,107,1.2665177583694458
1570545920.1588192,108,1.2724769115447998
1570546249.0894766,109,1.2560495138168335
1570546578.0317826,110,1.2592958211898804
1570546907.8673203,111,1.2443068027496338
1570547237.144747,112,1.2502236366271973
1570547566.0476162,113,1.245144009590149
1570547895.2305338,114,1.2403186559677124
1570548224.778622,115,1.240963101387024
1570548554.0922172,116,1.240707278251648
1570548883.8697171,117,1.2325536012649536
1570549213.823615,118,1.2320345640182495
1570549543.9970455,119,1.2312374114990234
1570549874.0997846,120,1.2268401384353638
1570550204.4296656,121,1.2289435863494873
1570550534.4345903,122,1.2169344425201416
1570550864.714387,123,1.2229112386703491
1570551195.378414,124,1.2205721139907837
1570551525.9700422,125,1.221725583076477
1570551856.7950587,126,1.2241406440734863
1570552187.323129,127,1.21188223361969
1570552517.6853008,128,1.2064170837402344
1570552848.287132,129,1.2119511365890503
1570553179.481905,130,1.2096327543258667
1570553510.6327248,131,1.1986911296844482
1570553841.8327022,132,1.199170470237732
1570554172.4008474,133,1.2004655599594116
1570554502.945643,134,1.1907926797866821
1570554833.5475643,135,1.1972930431365967
1570555164.4146078,136,1.1897319555282593
1570555495.3501725,137,1.1923999786376953
1570555826.2271984,138,1.1886504888534546
1570556156.884203,139,1.18752121925354
1570556487.7968662,140,1.1902480125427246
1570556818.9207325,141,1.1823068857192993
1570557149.4993463,142,1.1775026321411133
1570557480.4083822,143,1.1809277534484863
1570557811.4267073,144,1.1733182668685913
1570558142.3239796,145,1.1714645624160767
1570558473.3557048,146,1.1709462404251099
1570558804.0369947,147,1.1731595993041992
1570559135.0498471,148,1.1634914875030518
1570559465.1749837,149,1.1726258993148804
1570559796.1820176,150,1.1628552675247192
1570560127.2337384,151,1.1671011447906494
1570560457.9614997,152,1.1644560098648071
1570560789.038395,153,1.1639409065246582
1570561119.736356,154,1.1557880640029907
1570561450.2104986,155,1.1489595174789429
1570561780.7014005,156,1.1532803773880005
1570562111.5198495,157,1.1482994556427002
1570562442.0691197,158,1.1494104862213135
1570562773.367115,159,1.1533198356628418
1570563104.217063,160,1.1528897285461426
1570563435.0013008,161,1.1484748125076294
1570563766.0779424,162,1.1430965662002563
1570564096.8230498,163,1.1483994722366333
1570564427.4160004,164,1.1397902965545654
1570564757.7643697,165,1.1407496929168701
1570565088.0746245,166,1.1439917087554932
1570565418.8165255,167,1.1319921016693115
1570565749.4285152,168,1.1346185207366943
1570566079.8088944,169,1.139725685119629
1570566410.8515108,170,1.1342194080352783
1570566741.8217866,171,1.1346739530563354
1570567072.5817626,172,1.1290991306304932
1570567403.1404867,173,1.1375912427902222
1570567733.6534505,174,1.1301907300949097
1570568064.4472287,175,1.1262624263763428
1570568394.8806427,176,1.1143046617507935
1570568725.6040251,177,1.1155303716659546
1570569056.481985,178,1.1239497661590576
1570569386.7923763,179,1.1208627223968506
1570569717.5966117,180,1.123056411743164
1570570049.1546013,181,1.1212979555130005
1570570379.7898471,182,1.1163259744644165
1570570710.0864298,183,1.1101396083831787
1570571040.6310184,184,1.1135594844818115
1570571371.5487077,185,1.1124215126037598
1570571701.8767111,186,1.114526391029358
1570572032.6008937,187,1.1154358386993408
1570572363.0708127,188,1.1120611429214478
1570572693.4167569,189,1.1140726804733276
1570573023.3622782,190,1.1055729389190674
1570573354.0443017,191,1.1101694107055664
1570573684.6859868,192,1.102640151977539
1570574014.598432,193,1.1070133447647095
1570574345.3924384,194,1.1049187183380127
1570574674.8511317,195,1.1039936542510986
1570575003.5723116,196,1.1015758514404297
1570575333.4828806,197,1.0955320596694946
1570575662.995622,198,1.1011539697647095
1570575992.4091463,199,1.0947537422180176
1570576322.0035143,200,1.098690152168274
1570576652.074491,201,1.0998772382736206
1570576981.6072965,202,1.087834119796753
1570577311.202169,203,1.0935648679733276
1570577640.6451926,204,1.0897226333618164
1570577970.4322166,205,1.0882132053375244
1570578300.634586,206,1.0924596786499023
1570578630.5589807,207,1.0856468677520752
1570578959.9657478,208,1.0816829204559326
1570579289.3757772,209,1.0810694694519043
1570579618.9327755,210,1.0897356271743774
1570579948.7614505,211,1.078187108039856
1570580278.0197728,212,1.08082115650177
1570580607.200264,213,1.0788172483444214
1570580936.6355379,214,1.0804216861724854
1570581266.1332994,215,1.0767531394958496
1570581595.2013836,216,1.081526279449463
1570581924.0572667,217,1.0810511112213135
1570582252.9688735,218,1.0794566869735718
1570582582.3446422,219,1.0835081338882446
1570582911.575518,220,1.0682333707809448
1570583241.2355945,221,1.0706274509429932
1570583571.8221772,222,1.082327961921692
1570583901.705995,223,1.072952389717102
1570584231.889064,224,1.0711065530776978
1570584561.6244347,225,1.0695875883102417
1570584891.7053823,226,1.0702687501907349
1570585221.9957912,227,1.0630006790161133
1570585551.9246244,228,1.0736521482467651
1570585881.8185046,229,1.060222864151001
1570586211.26825,230,1.0735868215560913
1570586541.7359233,231,1.064055323600769
1570586871.4019344,232,1.062085509300232
1570587201.5965483,233,1.065956950187683
1570587531.5520144,234,1.0677084922790527
1570587862.76349,235,1.0598678588867188
1570588193.5870051,236,1.0626384019851685
1570588524.16797,237,1.064774513244629
1570588854.8020682,238,1.0554187297821045
1570589185.894547,239,1.0540812015533447
1570589517.0736384,240,1.0619277954101562
1570589848.5999138,241,1.0644174814224243
1570590180.4242027,242,1.0549757480621338
1570590511.3448312,243,1.054930329322815
1570590842.298363,244,1.0579348802566528
1570591173.6576395,245,1.060254454612732
1570591505.0347586,246,1.0567948818206787
1570591836.0951412,247,1.0570958852767944
1570592167.9732518,248,1.051505208015442
1570592500.0076313,249,1.0519118309020996
1570592832.0965083,250,1.0479437112808228
1570593164.1029828,251,1.0540058612823486
1570593495.6843803,252,1.0488815307617188
1570593827.7901387,253,1.0569182634353638
1570594159.8753192,254,1.0531314611434937
1570594491.7158172,255,1.0530693531036377
1570594823.793843,256,1.0527935028076172
1570595155.5460305,257,1.0419312715530396
1570595487.3898363,258,1.0495927333831787
1570595818.934433,259,1.0485475063323975
1570596150.7556808,260,1.0449858903884888
1570596483.1114888,261,1.0422039031982422
1570596814.9522614,262,1.0421967506408691
