Wall time,Step,Value
1571006343.1271055,1,2.7254066467285156
1571006663.267809,2,2.6280176639556885
1571006983.45993,3,2.569467544555664
1571007302.920858,4,2.481022596359253
1571007622.6999228,5,2.390655755996704
1571007943.3296843,6,2.2936863899230957
1571008263.9870486,7,2.2098186016082764
1571008584.985707,8,2.120910167694092
1571008905.3224497,9,2.0628857612609863
1571009226.12265,10,2.0061936378479004
1571009547.510111,11,1.975197434425354
1571009868.7667434,12,1.9355615377426147
1571010190.3270924,13,1.8935346603393555
1571010511.0769165,14,1.8667892217636108
1571010831.8501453,15,1.8563252687454224
1571011153.3330069,16,1.8410753011703491
1571011474.9699113,17,1.8170565366744995
1571011796.2806814,18,1.7950427532196045
1571012117.187024,19,1.7805756330490112
1571012437.8663816,20,1.766761302947998
1571012760.0663931,21,1.7438700199127197
1571013081.5934346,22,1.7342450618743896
1571013403.168837,23,1.732177972793579
1571013724.4492178,24,1.7119702100753784
1571014045.1636114,25,1.6914511919021606
1571014366.3898818,26,1.6765719652175903
1571014687.9036753,27,1.6664466857910156
1571015009.4882915,28,1.652494192123413
1571015330.4362018,29,1.6408981084823608
1571015650.8473036,30,1.6321568489074707
1571015972.081449,31,1.616337776184082
1571016292.8478348,32,1.6029707193374634
1571016613.9513285,33,1.5982985496520996
1571016934.570494,34,1.591591715812683
1571017254.493684,35,1.5808759927749634
1571017575.4173512,36,1.5685714483261108
1571017897.1845062,37,1.5560749769210815
1571018218.6689513,38,1.5377812385559082
1571018540.0104966,39,1.5379579067230225
1571018860.7531352,40,1.522519588470459
1571019182.6212053,41,1.518694519996643
1571019503.9705462,42,1.5140241384506226
1571019825.3159387,43,1.5008306503295898
1571020146.6196442,44,1.4839909076690674
1571020466.87957,45,1.4903323650360107
1571020788.4525046,46,1.4745585918426514
1571021109.4396226,47,1.4697970151901245
1571021430.9393528,48,1.4632177352905273
1571021752.3576782,49,1.455148696899414
1571022073.3749647,50,1.4416424036026
1571022395.4869175,51,1.4362435340881348
1571022717.1623569,52,1.4381791353225708
1571023039.4877803,53,1.4274083375930786
1571023362.2696893,54,1.4108641147613525
1571023683.0512438,55,1.417797565460205
1571024004.739321,56,1.4082539081573486
1571024326.7137156,57,1.3996737003326416
1571024648.7217288,58,1.400721788406372
1571024970.5342205,59,1.389510989189148
1571025291.9604905,60,1.3817216157913208
1571025613.8912828,61,1.3799948692321777
1571025935.7572813,62,1.3731671571731567
1571026257.4879298,63,1.3643198013305664
1571026579.5170147,64,1.3664263486862183
1571026900.7494326,65,1.3601229190826416
1571027222.3915584,66,1.3529951572418213
1571027544.3435338,67,1.3537204265594482
1571027866.0853798,68,1.3447754383087158
1571028188.472019,69,1.3336942195892334
1571028510.2835064,70,1.3339911699295044
1571028832.2933385,71,1.3320103883743286
1571029154.756064,72,1.327301025390625
1571029477.3042347,73,1.3213409185409546
1571029800.0633752,74,1.3081823587417603
1571030121.9825916,75,1.3050392866134644
1571030443.8105607,76,1.296236515045166
1571030766.521566,77,1.3047840595245361
1571031089.1608603,78,1.2982568740844727
1571031411.7449386,79,1.286566972732544
1571031733.736239,80,1.2860231399536133
1571032055.6014385,81,1.2806075811386108
1571032377.9980576,82,1.2805392742156982
1571032700.5580127,83,1.2741094827651978
1571033023.3860202,84,1.2734899520874023
1571033345.7740362,85,1.268283486366272
1571033667.3824153,86,1.26261305809021
1571033989.8178363,87,1.263420581817627
1571034312.320666,88,1.2540143728256226
1571034634.81069,89,1.2558928728103638
1571034957.4412446,90,1.2360554933547974
1571035279.2360234,91,1.2432360649108887
1571035601.5198772,92,1.242212176322937
1571035924.0223439,93,1.2290306091308594
1571036246.439118,94,1.2339069843292236
1571036568.5656734,95,1.2277330160140991
1571036890.0035822,96,1.2266985177993774
1571037212.3441815,97,1.2276710271835327
1571037534.8135605,98,1.2180790901184082
1571037857.3423448,99,1.2092702388763428
1571038179.6565418,100,1.2105045318603516
1571039895.4466136,101,1.2119317054748535
1571040217.1766038,102,1.1967307329177856
1571040538.8008578,103,1.205235242843628
1571040859.799469,104,1.1917251348495483
1571041182.0785928,105,1.1950154304504395
1571041504.1922119,106,1.1874947547912598
1571041826.266113,107,1.1854685544967651
1571042148.7532964,108,1.180030345916748
1571042469.824056,109,1.175028681755066
1571042792.2068,110,1.1801271438598633
1571043115.0929992,111,1.1757665872573853
1571043437.3981574,112,1.1800321340560913
1571043759.6848056,113,1.1721255779266357
1571044080.9345794,114,1.1679426431655884
1571044402.9091766,115,1.1599254608154297
1571044725.4026804,116,1.1644054651260376
1571045047.6185622,117,1.1543411016464233
1571045369.9109304,118,1.1619653701782227
1571045691.2744772,119,1.15644371509552
1571046013.1012836,120,1.150589108467102
1571046336.1674964,121,1.1445637941360474
1571046658.3884501,122,1.1394577026367188
1571046980.2538133,123,1.1369765996932983
1571047301.4152687,124,1.1369304656982422
1571047623.3189268,125,1.1470165252685547
1571047945.3483267,126,1.1398109197616577
1571048267.895489,127,1.1280585527420044
1571048590.208128,128,1.1254726648330688
1571048911.1930325,129,1.1218174695968628
1571049232.7547424,130,1.1260532140731812
1571049555.1360905,131,1.1232140064239502
1571049876.818079,132,1.125035047531128
1571050198.5118022,133,1.1118069887161255
1571050519.4808695,134,1.1115227937698364
1571050840.2881207,135,1.1059170961380005
1571051162.2577577,136,1.1079999208450317
1571051484.0568678,137,1.1076841354370117
1571051805.9035866,138,1.1088826656341553
1571052127.624234,139,1.0979312658309937
1571052448.5266006,140,1.097719669342041
1571052770.8763013,141,1.102346658706665
1571053092.7518816,142,1.0938256978988647
1571053414.6640196,143,1.0922189950942993
1571053736.0635083,144,1.0898244380950928
1571054057.1814106,145,1.0824533700942993
1571054379.0270498,146,1.0861443281173706
1571054700.7872493,147,1.0805468559265137
1571055022.468892,148,1.0841073989868164
1571055343.8876731,149,1.0702334642410278
1571055664.532462,150,1.0708502531051636
1571055986.695059,151,1.0802338123321533
1571056308.3161142,152,1.0580605268478394
1571056630.1850898,153,1.0699924230575562
1571056952.1081111,154,1.0694494247436523
1571057272.9475317,155,1.0683616399765015
1571057594.5732374,156,1.063492774963379
1571057916.2504394,157,1.0690470933914185
1571058237.994341,158,1.0596944093704224
1571058559.3181098,159,1.0608773231506348
1571058880.0802345,160,1.0588726997375488
1571059202.0614636,161,1.0571684837341309
1571059523.6779866,162,1.0518476963043213
1571059845.272356,163,1.0410429239273071
1571060166.9974983,164,1.0552314519882202
1571060487.688937,165,1.042166829109192
1571060809.212252,166,1.0421772003173828
1571061130.7695093,167,1.038686990737915
1571061452.7416394,168,1.0384809970855713
1571061774.2673268,169,1.0408061742782593
1571062095.1110392,170,1.0345070362091064
1571062416.7725525,171,1.0320767164230347
1571062738.5961864,172,1.0347651243209839
1571063060.3089345,173,1.027483582496643
1571063381.782154,174,1.0305652618408203
1571063702.4946902,175,1.0331059694290161
1571064023.6586466,176,1.0269672870635986
1571064345.5147288,177,1.021107792854309
1571064667.3867102,178,1.0127499103546143
1571064989.0583236,179,1.0189063549041748
1571065309.9677117,180,1.0125062465667725
1571065631.4098976,181,1.0142943859100342
1571065952.695146,182,1.0094135999679565
1571066274.5852551,183,1.009331226348877
1571066596.3952613,184,1.0122898817062378
1571066917.6185198,185,1.0031973123550415
1571067238.6157575,186,0.9990758299827576
1571067560.408874,187,0.9977766871452332
1571067882.4185436,188,1.0056132078170776
1571068204.151171,189,1.0004981756210327
1571068525.5066297,190,1.0012770891189575
1571068846.669182,191,0.9931812286376953
1571069168.2638144,192,1.0000903606414795
1571069489.881347,193,0.9873872399330139
1571069811.6346838,194,0.9808769822120667
1571070133.0254288,195,0.9947355389595032
1571070453.9279792,196,0.9861424565315247
1571070775.759277,197,0.9885186553001404
1571071097.5381591,198,0.9851876497268677
1571071419.3032477,199,0.9873969554901123
1571071740.7310722,200,0.983622133731842
1571073104.2141924,201,0.9736262559890747
1571073426.1588397,202,0.9801303744316101
1571073747.8136923,203,0.9754191040992737
1571074068.6838872,204,0.9795616269111633
1571074390.3492694,205,0.9652484059333801
1571074712.3285923,206,0.9647672772407532
1571075034.1168814,207,0.9718970656394958
1571075355.7774682,208,0.9701442122459412
1571075676.46079,209,0.9643091559410095
1571075998.339451,210,0.9656316041946411
1571076320.694871,211,0.9709593057632446
1571076642.4180145,212,0.9654752612113953
1571076964.3764377,213,0.9713820815086365
1571077285.0991158,214,0.956322968006134
1571077606.7086334,215,0.9589516520500183
1571077928.7250686,216,0.9587195515632629
1571078250.7889624,217,0.9539875984191895
1571078572.7946365,218,0.9591333270072937
1571078893.6487727,219,0.9606085419654846
1571079215.3223987,220,0.9479660391807556
1571079537.5596879,221,0.9468479752540588
1571079859.7323692,222,0.9509938955307007
1571080181.3939135,223,0.9440828561782837
1571080502.3905003,224,0.9513550996780396
1571080823.9162922,225,0.9521569609642029
1571081145.6167946,226,0.9439510703086853
